3.5332
3.5235
3.6212
3.6163
3.7239
3.7141
3.8069
3.7776
3.846
3.7874
3.846
3.7776
3.8265
3.7385
3.7727
3.675
3.6945
3.6163
3.6848
3.6261
3.6945
3.6701
3.7434
3.6994
3.7825
3.7287
3.8118
3.7581
3.8314
3.7972
3.8656
3.8118
3.8558
3.8412
3.9682
3.9976
4.1491
4.1442
4.1637
3.978
3.9536
3.8607
3.8803
3.8118
3.8607
3.8021
3.8167
3.6799
3.9536
4.545
4.2517
3.7972
3.9047
3.934
3.9633
3.9145
3.978
3.934
3.9976
3.9682
4.0367
4.0073
4.0953
4.0758
4.1637
4.1393
4.1882
4.1442
4.1784
4.1149
4.1442
4.0904
4.11
4.0367
4.0611
3.9829
4.0122
3.9585
4.0073
3.9682
4.0122
3.9682
4.022
4.0073
4.0758
4.0415
4.0953
4.0758
4.1295
4.0709
4.1002
4.0318
4.0953
4.0855
4.1979
4.2468
4.3739
4.2664
4.2126
4.2126
4.2713
4.2517
4.2713
4.1637
4.1295
4.0122
4.066
4.6378
4.804
4.1784
4.0806
4.1784
4.2126
4.1833
4.2028
4.1882
4.2126
4.1931
4.2175
4.1979
4.2273
4.2126
4.2713
4.2517
4.2957
4.2713
4.2761
4.2419
4.2468
4.2126
4.2077
4.1491
4.1295
4.0758
4.0709
4.0415
4.066
4.0562
4.11
4.1246
4.1393
4.1149
4.1295
4.0953
4.0855
4.0562
4.0904
4.0758
4.11
4.1246
4.2126
4.2517
4.3543
4.3886
4.4179
4.2908
4.154
4.0855
4.0367
3.9976
3.9829
3.9633
3.9487
3.8851
3.934
4.5352
4.7063
3.9731
3.8363
3.9878
3.9682
3.9585
3.9633
3.9731
3.9878
4.0024
4.0318
4.0464
4.0562
4.0709
4.1002
4.1491
4.1588
4.1735
4.1686
4.1588
4.1246
4.1149
4.0953
4.0611
4.0171
4.0171
3.978
3.9682
3.9389
3.9487
3.934
3.9438
3.9585
3.9829
3.9682
4.0024
3.9829
3.9829
3.9829
3.9731
3.934
3.9536
3.9682
4.0269
4.0709
4.1637
4.1735
4.1051
3.934
3.8754
3.8118
3.8069
3.7678
3.7825
3.7581
3.7385
3.6848
4.1295
4.716
4.2028
3.6848
3.846
3.846
3.8656
3.8265
3.8558
3.8314
3.8656
3.846
3.9096
3.8998
3.9682
3.9731
4.0513
4.0562
4.1246
4.0953
4.1344
4.0953
4.1051
4.0464
4.0562
3.9633
3.9829
3.8998
3.8998
3.8216
3.8607
3.8069
3.8412
3.8021
3.846
3.7923
3.8265
3.7678
3.8118
3.7483
3.7972
3.7287
3.7678
3.7043
3.7678
3.719
3.8509
3.846
3.9829
3.9878
4.0415
3.8705
3.8021
3.6848
3.7092
3.6261
3.6652
3.587
3.631
3.5381
3.6114
4.066
4.501
3.7776
3.6065
3.7092
3.8069
3.7385
3.8118
3.763
3.8412
3.7923
3.8754
3.8412
3.9438
3.9096
4.0122
3.9829
4.0758
4.0367
4.11
4.0513
4.1002
4.0171
4.0562
3.9291
3.9291
3.8412
3.9096
3.846
3.9242
3.9096
4.0367
4.0024
4.0953
4.0611
4.1344
4.0758
4.1295
4.0562
4.11
4.0464
4.1051
4.0171
4.0709
3.978
4.0171
3.9487
4.0709
4.0367
4.1686
4.1686
4.2517
4.0806
4.0367
3.8949
3.9242
3.8118
3.8803
3.8069
3.8851
3.7678
3.7972
4.0904
4.6476
4.0953
3.8607
3.9536
4.0367
3.9145
3.9731
3.9242
4.0073
3.9585
4.0464
4.0122
4.1002
4.0855
4.1637
4.1344
4.2175
4.1784
4.2517
4.2126
4.2615
4.1295
4.1491
4.066
4.0855
4.0024
4.0318
3.9878
4.0318
3.9633
4.0122
3.9438
4.0171
3.9682
4.0367
4.0024
4.0562
4.0122
4.0513
4.0024
4.0611
4.0122
4.0562
3.9927
4.0562
4.0709
4.1637
4.2077
4.3299
4.3006
4.2419
4.0611
4.0367
3.9633
4.0024
3.9438
3.9878
3.934
3.9585
3.9096
4.3837
4.7356
4.1833
3.8754
4.0904
4.1002
4.1344
4.0855
4.1149
4.0855
4.154
4.1246
4.1931
4.1637
4.2517
4.2517
4.3397
4.325
4.3837
4.3397
4.369
4.3006
4.325
4.237
4.237
4.1393
4.154
4.0806
4.0953
4.0464
4.0953
4.0513
4.0904
4.0709
4.1295
4.1002
4.1491
4.1051
4.1491
4.0806
4.1295
4.0806
4.1149
4.0709
4.0904
4.0318
4.066
4.022
4.0562
3.9976
4.0318
3.9878
4.0415
4.0758
4.1735
4.1882
4.2713
4.2273
4.1735
4.0122
3.9976
3.934
3.934
3.89
3.8949
3.846
3.8558
3.8656
4.4326
4.6769
4.0269
3.7923
3.9731
3.9389
3.9585
3.9194
3.9389
3.9047
3.9536
3.9242
3.9633
3.9487
3.9878
3.9976
4.066
4.066
4.11
4.0709
4.0806
4.022
4.0318
3.9731
3.9438
3.8656
3.8363
3.7923
3.7825
3.7532
3.7776
3.7532
3.7727
3.7532
3.7727
3.7581
3.7923
3.7678
3.7923
3.7825
3.7923
3.7776
3.7874
3.7678
3.7825
3.7581
3.7727
3.7532
3.763
3.719
3.7239
3.7092
3.7336
3.7972
3.8558
3.9145
3.9927
3.978
3.89
3.7776
3.7287
3.7043
3.6945
3.6603
3.6701
3.6359
3.6261
3.6359
4.1149
4.3837
3.846
3.6212
3.7581
3.7678
3.7825
3.7776
3.7923
3.7972
3.7972
3.8118
3.8558
3.8803
3.9194
3.9291
3.978
4.022
4.0415
4.066
4.0709
4.0611
4.0562
4.0269
3.9878
3.9438
3.9047
3.89
3.8803
3.8754
3.8803
3.8998
3.8998
3.9242
3.9291
3.934
